id,ACTION
1,0.926519
2,0.979945
3,0.996609
4,0.995874
5,0.999319
6,0.997894
7,0.960049
8,0.999935
9,0.926548
10,0.972363
11,0.974772
12,0.978123
13,0.992088
14,0.804586
15,0.946879
16,0.958756
17,0.615153
18,0.814183
19,0.997897
20,0.996367
21,0.999195
22,0.995062
23,0.976455
24,0.980948
25,0.994836
26,0.943051
27,0.993509
28,0.985734
29,0.982762
30,0.917465
31,0.993209
32,0.983878
33,0.993014
34,0.995136
35,0.992261
36,0.987099
37,0.992405
38,0.999781
39,0.991011
40,0.966111
41,0.950821
42,0.994072
43,0.990583
44,0.994721
45,0.995279
46,0.987466
47,0.999248
48,0.984359
49,0.999944
50,0.998358
51,0.987965
52,0.994581
53,0.987244
54,0.998149
55,0.981586
56,0.993127
57,0.988845
58,0.999351
59,0.993847
60,0.990969
61,0.996268
62,0.998225
63,0.984464
64,0.997748
65,0.998736
66,0.992084
67,0.990608
68,0.999189
69,0.990237
70,0.725266
71,0.984786
72,0.990976
73,0.997084
74,0.998311
75,0.991954
76,0.998767
77,0.998074
78,0.967011
79,0.682984
80,0.998755
81,0.999689
82,0.996270
83,0.965641
84,0.996241
85,0.990311
86,0.960239
87,0.982838
88,0.998121
89,0.995308
90,0.854692
91,0.991865
92,0.797119
93,0.996880
94,0.987359
95,0.991446
96,0.998516
97,0.463884
98,0.998320
99,0.993649
100,0.997804
101,0.978722
102,0.300592
103,0.996286
104,0.989498
105,0.450663
106,0.996326
107,0.999253
108,0.977751
109,0.990544
110,0.983754
111,0.843113
112,0.978324
113,0.984298
114,0.999110
115,0.977988
116,0.973524
117,0.990438
118,0.954923
119,0.999250
120,0.986000
121,0.942595
122,0.990552
123,0.895954
124,0.997535
125,0.990005
126,0.839279
127,0.791775
128,0.954623
129,0.934279
130,0.995209
131,0.997400
132,0.998098
133,0.992432
134,0.909755
135,0.998845
136,0.964857
137,0.997348
138,0.935643
139,0.960222
140,0.999316
141,0.998431
142,0.970914
143,0.995097
144,0.994489
145,0.999598
146,0.705167
147,0.781200
148,0.819662
149,0.999232
150,0.988002
151,0.998472
152,0.856275
153,0.994989
154,0.959979
155,0.976384
156,0.967971
157,0.992581
158,0.993856
159,0.976219
160,0.973228
161,0.955178
162,0.996842
163,0.998698
164,0.977808
165,0.990752
166,0.999739
167,0.975658
168,0.992083
169,0.989175
170,0.996519
171,0.997832
172,0.994372
173,0.963907
174,0.995398
175,0.989217
176,0.999652
177,0.960388
178,0.995814
179,0.999507
180,0.926057
181,0.676174
182,0.987809
183,0.944198
184,0.915797
185,0.990555
186,0.973863
187,0.998020
188,0.987360
189,0.609221
