id,ACTION
1,0.926921
2,0.979428
3,0.996673
4,0.995794
5,0.999295
6,0.997136
7,0.959608
8,0.999902
9,0.925421
10,0.972731
11,0.974700
12,0.978141
13,0.992160
14,0.802868
15,0.947058
16,0.959334
17,0.614363
18,0.813973
19,0.997897
20,0.996345
21,0.999197
22,0.993537
23,0.976577
24,0.980612
25,0.995026
26,0.943284
27,0.993309
28,0.985762
29,0.983185
30,0.916929
31,0.993178
32,0.983505
33,0.992667
34,0.995112
35,0.992070
36,0.986735
37,0.991893
38,0.999770
39,0.991009
40,0.965897
41,0.951399
42,0.992368
43,0.990582
44,0.994846
45,0.995444
46,0.987446
47,0.999097
48,0.984448
49,0.999942
50,0.998308
51,0.987772
52,0.994569
53,0.987179
54,0.997811
55,0.980492
56,0.993127
57,0.988902
58,0.999316
59,0.993825
60,0.991425
61,0.996159
62,0.998207
63,0.984941
64,0.997780
65,0.998667
66,0.991485
67,0.990541
68,0.999017
69,0.990327
70,0.727732
71,0.985266
72,0.988881
73,0.996605
74,0.998303
75,0.989834
76,0.998843
77,0.998053
78,0.967119
79,0.696285
80,0.998740
81,0.999575
82,0.996242
83,0.966898
84,0.996385
85,0.990465
86,0.959784
87,0.980209
88,0.998138
89,0.995278
90,0.858372
91,0.991991
92,0.793467
93,0.997594
94,0.987374
95,0.991417
96,0.998511
97,0.463989
98,0.998277
99,0.994026
100,0.997771
101,0.978627
102,0.347018
103,0.996280
104,0.989346
105,0.473349
106,0.996324
107,0.999184
108,0.977514
109,0.990696
110,0.983349
111,0.843614
112,0.978895
113,0.984218
114,0.999097
115,0.978432
116,0.973339
117,0.990179
118,0.955602
119,0.999268
120,0.988515
121,0.952282
122,0.990657
123,0.897569
124,0.997685
125,0.990719
126,0.839532
127,0.794812
128,0.954319
129,0.935197
130,0.995154
131,0.997495
132,0.998084
133,0.992280
134,0.909602
135,0.998915
136,0.965135
137,0.997346
138,0.936213
139,0.959887
140,0.998988
141,0.998418
142,0.971459
143,0.995214
144,0.995205
145,0.999579
146,0.704544
147,0.780893
148,0.820569
149,0.999206
150,0.987496
151,0.998334
152,0.856511
153,0.994964
154,0.960162
155,0.976130
156,0.968015
157,0.992726
158,0.992467
159,0.976611
160,0.971746
161,0.955868
162,0.996851
163,0.998571
164,0.977978
165,0.990791
166,0.999667
167,0.975644
168,0.992101
169,0.989230
170,0.996300
171,0.997585
172,0.993258
173,0.963482
174,0.995362
175,0.989987
176,0.999358
177,0.960280
178,0.995506
179,0.999494
180,0.925751
181,0.676840
182,0.987698
183,0.943775
184,0.918179
185,0.991145
186,0.973933
187,0.997941
188,0.987432
189,0.612144
190,0.992577
191,0.999574
192,0.996436
193,0.997733
194,0.995484
195,0.968965
196,0.997501
197,0.991615
198,0.976942
199,0.993893
200,0.882893
201,0.996194
202,0.988815
203,0.957637
204,0.993526
205,0.999002
206,0.989426
207,0.995358
208,0.987423
209,0.664419
210,0.770527
211,0.957177
212,0.991921
213,0.998394
214,0.982568
215,0.992071
216,0.911188
217,0.952654
218,0.995780
219,0.996100
220,0.977512
221,0.441258
222,0.999416
223,0.999485
224,0.992546
225,0.959339
226,0.786145
227,0.972744
228,0.990666
229,0.998775
230,0.995467
231,0.983404
232,0.958798
233,0.967447
234,0.117831
235,0.907631
236,0.965189
237,0.969639
238,0.984324
239,0.913223
240,0.998470
241,0.983169
242,0.752615
243,0.481483
244,0.991950
245,0.986959
246,0.999285
247,0.983630
248,0.984314
249,0.988338
250,0.997718
251,0.996615
252,0.964040
253,0.998617
254,0.999140
255,0.999107
256,0.976877
257,0.985740
258,0.943077
259,0.989638
260,0.998723
261,0.993226
262,0.969364
263,0.996017
264,0.998323
265,0.998002
266,0.991429
267,0.981574
268,0.997591
269,0.985071
270,0.995618
271,0.995536
272,0.972984
273,0.995431
274,0.613165
275,0.998329
276,0.938984
277,0.997270
278,0.999085
279,0.986970
280,0.946108
281,0.999629
282,0.998999
283,0.957466
284,0.952243
285,0.997753
286,0.992091
287,0.999564
288,0.996801
289,0.994067
290,0.995454
291,0.651726
292,0.912246
293,0.992195
294,0.986557
295,0.993481
296,0.439219
297,0.691066
298,0.979882
299,0.883640
300,0.996901
301,0.832711
302,0.997343
303,0.564716
304,0.906009
305,0.994191
306,0.995201
307,0.981848
308,0.999554
309,0.938312
310,0.982889
311,0.998689
312,0.996716
313,0.995003
314,0.998827
315,0.999283
316,0.996232
317,0.963399
318,0.996711
319,0.740103
320,0.998820
321,0.996389
322,0.414399
323,0.999689
324,0.992361
325,0.964625
326,0.922455
327,0.995760
328,0.998906
329,0.997571
330,0.994803
331,0.995787
332,0.971155
333,0.993668
334,0.934187
335,0.993526
336,0.982430
337,0.988660
338,0.993748
339,0.990875
340,0.994543
341,0.998837
342,0.989616
343,0.981349
344,0.999494
345,0.999091
346,0.997356
347,0.989127
348,0.984347
349,0.998008
350,0.958408
351,0.974512
352,0.999689
353,0.985049
354,0.884728
355,0.983968
356,0.996943
357,0.994055
358,0.996113
359,0.973303
360,0.545843
361,0.960010
362,0.983877
363,0.975726
364,0.917312
365,0.999439
366,0.999425
367,0.993781
368,0.999006
369,0.992226
370,0.997594
371,0.986522
372,0.995148
373,0.797394
374,0.279864
375,0.955633
376,0.993167
377,0.688766
378,0.991693
379,0.997761
380,0.910849
381,0.859244
382,0.984940
383,0.999698
384,0.991816
385,0.991353
386,0.984448
387,0.848788
388,0.981752
389,0.992767
390,0.993764
391,0.913929
392,0.997619
393,0.948483
394,0.991608
395,0.977252
396,0.991779
397,0.999659
398,0.983975
399,0.996297
400,0.996050
401,0.996808
402,0.993375
403,0.983765
404,0.973847
405,0.998766
406,0.989777
407,0.930099
408,0.994948
409,0.970013
410,0.997960
411,0.997914
412,0.961061
413,0.863573
414,0.996652
415,0.988801
416,0.938042
417,0.989504
418,0.993731
419,0.993965
420,0.992648
421,0.998946
422,0.990559
423,0.958753
424,0.844938
425,0.995561
426,0.973988
427,0.997216
428,0.992950
429,0.961307
430,0.999298
431,0.987606
432,0.990189
433,0.986928
434,0.983485
435,0.993490
436,0.999569
437,0.996216
438,0.179173
439,0.977133
440,0.456501
441,0.992808
442,0.999825
443,0.996390
444,0.995283
445,0.956577
446,0.997959
447,0.891529
448,0.996041
449,0.988592
450,0.983044
451,0.929582
452,0.990560
453,0.997989
454,0.953589
455,0.992984
456,0.993234
457,0.998691
458,0.997814
459,0.996905
460,0.723855
461,0.929917
462,0.998952
463,0.993981
464,0.993748
465,0.983352
466,0.997924
467,0.376790
468,0.982080
469,0.991657
470,0.992375
471,0.993953
472,0.994365
473,0.998263
474,0.995363
475,0.970865
476,0.992305
477,0.996783
478,0.993126
479,0.996862
480,0.998082
481,0.998793
482,0.982837
483,0.999167
484,0.979111
485,0.980158
486,0.929010
487,0.983944
488,0.993736
489,0.994519
490,0.981870
491,0.995042
492,0.987287
493,0.977458
494,0.993887
495,0.992800
496,0.993251
497,0.998242
498,0.998384
499,0.998537
500,0.977637
501,0.986189
502,0.943583
503,0.980944
504,0.985302
505,0.980350
506,0.998268
507,0.996825
508,0.976727
509,0.986076
510,0.410958
511,0.974124
512,0.988623
513,0.997364
514,0.722285
515,0.990426
516,0.990528
517,0.998878
518,0.929163
519,0.964589
520,0.948129
521,0.998283
522,0.996028
523,0.993619
524,0.256797
525,0.534803
526,0.465615
527,0.995066
528,0.991649
529,0.979466
530,0.998950
531,0.931342
532,0.984502
533,0.992931
534,0.974807
535,0.991570
536,0.987838
537,0.999444
538,0.988858
539,0.987870
540,0.945961
541,0.997009
542,0.977610
543,0.922855
544,0.968511
545,0.988427
546,0.994065
547,0.889325
548,0.706595
549,0.915824
550,0.884149
551,0.970359
552,0.951664
553,0.995914
554,0.918816
555,0.996873
556,0.987160
557,0.989490
558,0.968723
559,0.978033
560,0.981902
561,0.996481
562,0.992614
563,0.995979
564,0.752568
565,0.999461
566,0.972742
567,0.958653
568,0.867809
569,0.990783
